BaseScenario,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_100_0.7_1,206.49666666666667,2.066666666666667,2.0,29.0,29798.993320717203,4546.122150609449,1689.0,0.0,6621.0,1807.0,2185.0,0.0,0.0,100.0,29.0,10.292
Gen_Data_100_0.7_2,201.84333333333336,2.02,3.0,26.0,26750.175438596492,4460.175314129029,1806.0,0.0,6668.0,1253.0,1311.0,0.0,0.0,100.0,26.0,1.0
Gen_Data_100_0.7_3,197.73000000000002,1.9800000000000002,2.0,32.0,32690.698125404004,4496.509612332618,1701.0,0.0,6573.0,1622.0,1647.0,0.0,0.0,100.0,32.0,2.5
Gen_Data_100_0.7_4,165.87,1.6600000000000001,3.3333333333333335,33.0,33685.381832425315,4824.316916260987,1563.0,3.6666666666666665,6755.0,1624.0,1697.3333333333333,0.0,0.0,100.0,33.0,3.125
Gen_Data_100_0.7_5,199.33666666666667,1.9933333333333334,0.0,30.0,30723.761006289307,4495.38614233761,1958.0,0.0,6835.0,1436.0,1491.0,0.0,0.0,100.0,30.0,2.083
Gen_Data_100_0.7_6,162.80333333333334,1.6266666666666667,1.0,32.0,32686.829268292684,4517.611230559436,1495.0,0.0,6393.0,1465.0,1493.0,0.0,0.0,100.0,32.0,0.8329999999999999
Gen_Data_100_0.7_7,193.83666666666667,1.9400000000000002,1.0,34.0,34660.0,4720.5238815814055,1797.0,0.0,6879.0,1552.0,1552.0,0.0,0.0,100.0,34.0,0.0
Gen_Data_100_0.7_8,162.48333333333332,1.6233333333333333,0.0,29.0,29739.592851333437,4711.002904642001,1512.0,0.0,6618.0,1408.0,1531.0,0.0,0.0,100.0,29.0,5.416999999999999
Gen_Data_100_0.7_9,193.5566666666667,1.9333333333333333,1.0,27.0,27750.678733031673,4486.853920107263,1822.0,0.0,6704.0,1594.0,1632.0,0.0,0.0,100.0,27.0,1.25
Gen_Data_100_0.7_10,189.5233333333333,1.8966666666666665,4.666666666666667,22.0,22794.814814814814,4979.747411348237,1194.6666666666667,0.0,6601.0,1643.6666666666667,1702.6666666666667,0.0,0.0,100.0,22.0,0.602
Gen_Data_100_0.7_11,166.73,1.67,2.0,37.0,37672.15694580278,4707.338797849813,1613.0,0.0,6667.0,1798.0,1919.0,0.0,0.0,100.0,37.0,3.1429999999999993
Gen_Data_100_0.7_12,197.63333333333333,1.9733333333333334,1.0,25.0,25752.5,4566.396915999671,1940.0,0.0,6926.0,1405.0,1414.0,0.0,0.0,100.0,25.0,1.0
Gen_Data_100_0.7_13,201.16333333333333,2.013333333333333,2.6666666666666665,35.0,35650.333333333336,4445.405815609251,1618.3333333333333,0.0,6419.0,1373.3333333333333,1375.6666666666667,0.0,0.0,100.0,35.0,0.5556666666666666
Gen_Data_100_0.7_14,192.13666666666666,1.9233333333333331,2.0,25.0,25832.059354366716,4455.227852030533,1754.3333333333333,0.0,6622.0,1403.0,1666.0,0.0,0.0,100.0,25.0,8.208
Gen_Data_100_0.7_15,191.22333333333333,1.9133333333333333,0.0,32.0,32692.0,4517.026057517413,1682.0,0.0,6577.0,1473.0,1521.0,0.0,0.0,100.0,32.0,1.25
Gen_Data_100_0.7_16,180.64,1.8033333333333335,0.0,29.0,29734.033333333336,4581.910911438286,1501.0,0.0,6478.0,1522.0,1587.0,0.0,0.0,100.0,29.0,1.833
Gen_Data_100_0.7_17,198.17666666666665,1.9799999999999998,4.0,34.666666666666664,35337.97737183452,4748.826919393847,1745.3333333333333,0.0,6854.0,1589.3333333333333,1627.3333333333333,0.0,0.0,100.0,34.666666666666664,1.6666666666666667
Gen_Data_100_0.7_18,198.50333333333333,1.9833333333333332,5.666666666666667,30.0,30732.44775828061,4526.271008132802,1788.0,0.0,6699.0,1466.3333333333333,1570.3333333333333,0.0,0.0,100.0,30.0,4.6386666666666665
Gen_Data_100_0.7_19,190.61333333333334,1.906666666666667,1.0,34.0,34712.09547698678,4257.635759106906,1902.0,0.0,6521.0,1373.0,1483.0,0.0,0.0,100.0,34.0,3.833
Gen_Data_100_0.7_20,163.70666666666668,1.64,1.0,33.0,33719.87657037428,4694.090696116491,1839.0,0.0,6894.0,1565.0,1774.0,0.0,0.0,100.0,33.0,6.0
