BaseScenario,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_100_0.7_1,174.99,1.7466666666666668,0.0,33.666666666666664,34431.03002079943,4526.2929782840565,1762.3333333333333,0.0,6646.0,1650.6666666666667,2076.6666666666665,0.0,0.0,100.0,33.666666666666664,9.042
Gen_Data_100_0.7_2,172.6833333333333,1.7266666666666666,2.0,34.0,34711.30250974659,4709.320653724207,1549.0,1.0,6613.0,1244.0,1420.0,0.0,0.0,100.0,34.0,5.666999999999999
Gen_Data_100_0.7_3,174.11333333333334,1.74,3.0,38.0,38678.547356389914,4740.316046415287,1514.0,0.0,6583.0,1473.0,1700.0,0.0,0.0,100.0,38.0,6.916999999999999
Gen_Data_100_0.7_4,171.36,1.7133333333333336,2.0,34.666666666666664,35356.51028138528,4805.819361165807,1657.6666666666667,0.0,6815.0,1504.6666666666667,1570.6666666666667,0.0,0.0,100.0,34.666666666666664,3.6663333333333337
Gen_Data_100_0.7_5,170.6866666666667,1.7066666666666668,3.0,38.0,38620.0,4926.314198570023,1435.0,0.0,6699.0,1353.0,1353.0,0.0,0.0,100.0,38.0,0.0
Gen_Data_100_0.7_6,164.97,1.6500000000000001,2.0,39.0,39629.14215686275,4853.233400139138,1268.0,0.0,6455.0,1316.0,1382.0,0.0,0.0,100.0,39.0,2.5
Gen_Data_100_0.7_7,177.60000000000002,1.7766666666666666,1.0,35.0,35668.479869027404,4949.476765299986,1529.0,0.0,6834.0,1543.0,1635.0,0.0,0.0,100.0,35.0,2.667
Gen_Data_100_0.7_8,168.18666666666667,1.6833333333333336,2.0,35.0,35698.14880009388,4723.577799038427,1639.0,0.0,6710.0,1161.0,1276.0,0.0,0.0,100.0,35.0,4.679
Gen_Data_100_0.7_9,180.93999999999997,1.8099999999999998,2.0,37.0,37642.6106237347,4464.499739907088,1917.0,0.0,6718.0,1363.0,1413.0,0.0,0.0,100.0,37.0,2.083
Gen_Data_100_0.7_10,173.59,1.7333333333333334,3.6666666666666665,36.333333333333336,37014.95642588758,4554.066933959832,1715.6666666666667,0.0,6612.0,1343.6666666666667,1493.3333333333333,0.0,0.0,100.0,36.333333333333336,3.6306666666666665
Gen_Data_100_0.7_11,175.35333333333332,1.7533333333333332,2.0,37.0,37705.18445253221,4820.164352563756,1418.0,1.0,6581.0,1683.0,1897.0,0.0,0.0,100.0,37.0,7.171
Gen_Data_100_0.7_12,182.49333333333334,1.8233333333333333,0.0,35.0,35674.583333333336,4643.02863355913,1805.0,0.0,6810.0,1257.0,1304.0,0.0,0.0,100.0,35.0,2.083
Gen_Data_100_0.7_13,165.39666666666665,1.6533333333333333,4.0,36.0,36686.04853479854,4369.240251136043,1601.0,0.0,6309.0,1362.0,1516.0,0.0,0.0,100.0,36.0,5.916999999999999
Gen_Data_100_0.7_14,170.63333333333333,1.7066666666666668,1.0,29.0,29803.190422129366,4537.912201191347,1658.0,0.0,6583.0,1291.0,1582.0,0.0,0.0,100.0,29.0,8.5
Gen_Data_100_0.7_15,177.92,1.78,0.0,35.0,35688.30303030303,4686.125956503613,1450.0,0.0,6492.0,1379.0,1510.0,0.0,0.0,100.0,35.0,2.0
Gen_Data_100_0.7_16,165.76333333333332,1.6600000000000001,0.0,37.0,37660.874452345044,4654.416646559091,1461.0,0.0,6456.0,1325.0,1380.0,0.0,0.0,100.0,37.0,3.083
Gen_Data_100_0.7_17,173.70666666666668,1.7333333333333334,2.0,36.0,36681.411734324145,4998.083229876652,1523.0,1.0,6867.0,1556.0,1710.0,0.0,0.0,100.0,36.0,5.333
Gen_Data_100_0.7_18,171.66666666666666,1.7166666666666668,2.0,37.0,37656.72693376947,4340.148941687472,1998.3333333333333,0.0,6673.0,1362.0,1459.3333333333333,0.0,0.0,100.0,37.0,4.976
Gen_Data_100_0.7_19,179.64,1.7933333333333332,0.0,44.0,44595.92128801431,4267.467993801226,1849.0,0.0,6413.0,1178.0,1267.0,0.0,0.0,100.0,44.0,3.1429999999999993
Gen_Data_100_0.7_20,176.04666666666665,1.7599999999999998,0.0,34.0,34708.78986452015,4859.284936993892,1664.0,0.0,6871.0,1548.0,1732.0,0.0,0.0,100.0,34.0,6.889
