ScenarioName,TotalCost,nTaxi
Gen_Data_500_1,14790.25181073991,9
Gen_Data_500_2,14446.167640123618,9
Gen_Data_500_3,12408.359212100488,7
Gen_Data_500_4,11483.343734902035,6
Gen_Data_500_5,12501.262137183956,7
Gen_Data_500_6,14573.200646010402,9
Gen_Data_500_7,19359.79752365266,14
Gen_Data_500_8,25576.818068929395,20
Gen_Data_500_9,16537.637549735933,11
Gen_Data_500_10,10523.574639120046,5
