ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_500_0.7_1_Run2,3910.54,7.82,35,101,105377.6374178901,19256.809418061373,2049,0,23364,8442,9734,0,0,500,101,7.588,2.584,4014,402,10999
Gen_Data_500_0.7_2_Run2,4141.87,8.28,21,119,123275.91584543248,19431.014964857477,2067,0,23472,8515,10109,0,0,500,119,9.226,3.188,4329,409,10174
Gen_Data_500_0.7_3_Run2,4154.25,8.31,28,118,122121.18045405939,17946.10719237184,1727,0,21633,7930,8841,0,0,500,118,5.364,1.822,3047,328,7881
Gen_Data_500_0.7_4_Run2,4224.89,8.45,16,130,134179.12808821985,17730.036769223436,1744,0,21378,8096,9615,0,0,500,130,9.552,3.038,3148,359,9728
Gen_Data_500_0.7_5_Run2,4091.69,8.18,32,101,105520.21375236519,17699.88974129535,2206,0,21978,8073,9718,0,0,500,101,9.783,3.29,3943,415,11987
Gen_Data_500_0.7_6_Run2,4109.78,8.22,33,122,126255.2676756355,17569.391578184423,2640,2,22156,7933,9552,0,0,500,122,9.721,3.238,3559,374,11112
Gen_Data_500_0.7_7_Run2,4008.88,8.02,21,112,116262.87168539884,19057.991729984966,3018,0,24087,8378,9566,0,0,500,112,7.18,2.376,3992,443,14061
Gen_Data_500_0.7_8_Run2,3846.7,7.69,34,105,109330.58427885643,19070.898557942222,1837,0,22959,8451,9574,0,0,500,105,7.322,2.246,4329,407,10690
Gen_Data_500_0.7_9_Run2,4344.9,8.69,24,134,138003.25953967276,17905.10180877744,1750,0,21542,7759,8948,0,0,500,134,8.468,2.378,3766,428,13263
Gen_Data_500_0.7_10_Run2,3993.99,7.99,35,103,107617.56126719304,18929.073609428193,2689,4,23676,8503,10390,0,0,500,103,10.438,3.774,3820,360,9197
