ScenarioName,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_20_1,2.8299999999999996,0.35333333333333333,1.0,4.0,4160.0,1430.9634204480096,161.0,0.0,1674.0,294.0,294.0,12.0,0.0,8.0,4.0,0.0
Gen_Data_20_2,2.033333333333333,0.25666666666666665,1.0,4.0,4163.0,1254.4524104545203,387.0,0.0,1723.0,318.0,324.0,12.0,2.0,8.0,2.0,2.778
Gen_Data_20_3,2.793333333333333,0.35000000000000003,1.0,6.0,6140.0,1222.892922019839,55.0,0.0,1348.0,256.0,256.0,12.0,3.0,8.0,3.0,0.0
Gen_Data_20_4,3.16,0.39666666666666667,0.0,2.0,2184.5238095238096,1351.2853403736676,166.0,0.0,1610.0,349.0,368.0,12.0,1.0,8.0,1.0,3.333
Gen_Data_20_5,3.2566666666666664,0.41,1.0,4.0,4160.0,1552.9524941694733,16.0,0.0,1655.0,415.0,415.0,12.0,1.0,8.0,3.0,0.0
Gen_Data_20_6,2.37,0.2966666666666667,0.0,5.0,5160.285714285715,1559.3187234547702,17.0,0.0,1651.0,295.0,367.0,12.0,0.0,8.0,5.0,5.556
Gen_Data_20_7,2.3266666666666667,0.29,0.0,4.0,4168.155241935484,1405.1651376470825,423.0,7.0,1910.0,365.0,405.0,12.0,2.0,8.0,2.0,6.666999999999999
Gen_Data_20_8,2.5033333333333334,0.3133333333333333,0.0,2.0,2201.074429771909,1455.8548151876473,166.0,0.0,1716.0,440.0,519.0,12.0,2.0,8.0,0.0,5.556
Gen_Data_20_9,2.57,0.32,1.0,4.0,4165.087719298245,1541.7535788974667,416.0,0.0,2038.0,315.0,332.0,12.0,2.0,8.0,2.0,4.167
Gen_Data_20_10,1.93,0.24000000000000002,0.0,3.0,3180.3760848601737,1521.2747834605473,377.0,0.0,1986.0,354.0,421.0,12.0,2.0,8.0,1.0,8.333
