ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_500_0.7_1_Run3,4446.33,8.89,36,91,95452.09203494969,24072.81822445529,6129,12,32400,8406,9673,0,0,500,91,8.527,2.534,11065,417,8929
Gen_Data_500_0.7_2_Run3,4760.19,9.52,37,115,119241.5156035922,24446.45657227351,5882,37,32400,8494,9845,0,0,500,115,10.27,2.702,11603,440,11172
Gen_Data_500_0.7_3_Run3,4506.35,9.01,22,95,99268.30520985746,24139.988363049957,6056,119,32400,8448,9165,0,0,500,95,4.667,1.434,11374,464,11248
Gen_Data_500_0.7_4_Run3,4520.13,9.04,18,98,102141.49400705195,24318.539694053587,5908,3,32400,8143,8465,0,0,500,98,2.826,0.644,12458,470,11410
Gen_Data_500_0.7_5_Run3,4555.62,9.11,31,84,88372.06394432229,24059.254657094738,6070,9,32400,8360,8971,0,0,500,84,4.545,1.222,11456,489,11875
Gen_Data_500_0.7_6_Run3,4558.64,9.12,42,88,92402.00238650708,24163.26402129801,6010,42,32400,8448,9342,0,0,500,88,6.751,1.788,11419,445,11236
Gen_Data_500_0.7_7_Run3,4580.79,9.16,29,91,95391.97544397438,24459.817190881888,5717,34,32397,8428,9389,0,0,500,91,6.302,1.922,11748,460,14302
Gen_Data_500_0.7_8_Run3,4735.26,9.47,37,107,111226.74254501874,24614.607238962533,5664,58,32400,8593,9518,0,0,500,107,6.187,1.85,11795,461,11403
Gen_Data_500_0.7_9_Run3,4623.36,9.25,16,104,108201.45309040452,23557.82390311227,6682,0,32400,8043,8944,0,0,500,104,6.211,1.802,11384,483,11606
Gen_Data_500_0.7_10_Run3,4646.29,9.29,27,96,100249.17133928188,24632.331011054026,5585,32,32399,8669,9351,0,0,500,96,5.899,1.364,11901,426,11391
