ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_500_0.7_1_Run3,3975.37,7.95,19,53,57631.17347367963,20746.560056667124,9279,0,32400,9473,10009,0,0,500,53,3.558,1.072,6153,499,7835
Gen_Data_500_0.7_2_Run3,3995.17,7.99,20,61,65659.8241205074,21409.79214895159,8671,4,32397,9900,10780,0,0,500,61,6.362,1.76,6311,500,8087
Gen_Data_500_0.7_3_Run3,3771.36,7.54,19,50,54662.90311607861,21000.83583147104,9028,21,32400,9321,9919,0,0,500,50,4.703,1.196,6466,489,8031
Gen_Data_500_0.7_4_Run3,3879.79,7.76,21,53,57604.83038075531,20993.64482344037,9021,25,32397,9280,9649,0,0,500,53,3.198,0.738,6621,492,7343
Gen_Data_500_0.7_5_Run3,4011.7,8.02,14,53,57553.334128573144,20402.818432594686,9638,25,32400,9093,9400,0,0,500,53,2.816,0.614,5944,498,7784
Gen_Data_500_0.7_6_Run3,3977.55,7.95,13,58,62598.89107277856,20334.664469578467,9718,0,32400,9115,9653,0,0,500,58,4.423,1.076,6015,495,7648
Gen_Data_500_0.7_7_Run3,3865.0,7.73,25,52,56649.32535957882,20863.09931333178,9165,41,32400,9536,10014,0,0,500,52,3.799,0.956,6036,496,7610
Gen_Data_500_0.7_8_Run3,3887.52,7.77,23,52,56651.30267026115,21216.57355641804,8822,14,32400,9877,10418,0,0,500,52,3.947,1.082,6419,498,7940
Gen_Data_500_0.7_9_Run3,4102.63,8.2,18,73,77456.63338662933,20254.467115071264,9895,57,32400,9077,9603,0,0,500,73,3.694,1.052,6187,493,7981
Gen_Data_500_0.7_10_Run3,3945.27,7.89,19,58,62527.61392953442,20546.653805827944,9501,0,32399,9412,9734,0,0,500,58,2.291,0.644,6028,499,8051
