ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_300_1,8789.34,60.09,13,24,26936.670533152024,11677.485498654281,1097,67,14164,7908,6033,300,0,120,24,8.302
Gen_Data_300_2,8482.42,60.07,12,20,23229.71795283262,11488.087983967034,1137,99,14034,8913,8366,300,0,120,20,19.596
Gen_Data_300_3,8671.57,60.08,6,30,33158.69407770863,11099.788317692633,1577,188,14036,8234,7727,300,0,120,30,20.056
Gen_Data_300_4,8355.0,60.07,16,16,19147.73540966518,11519.727187572546,1218,95,14172,8196,6834,300,0,120,16,12.305
Gen_Data_300_5,8723.63,60.08,10,34,36945.79582734947,11477.89492345205,1244,162,14060,7943,6957,300,0,120,34,13.607
Gen_Data_300_6,8690.79,60.08,15,20,23070.8551519375,11872.960639541488,888,34,14178,8636,6848,300,0,120,20,12.47
Gen_Data_300_7,8612.08,60.07,11,39,41943.410703119356,11345.931970393958,1413,222,14081,8261,7109,300,0,120,39,13.357
Gen_Data_300_8,8532.27,60.08,14,32,35093.51249730509,11611.702129006706,1011,218,13977,9330,8432,300,0,120,32,19.594
Gen_Data_300_9,8629.72,60.09,9,28,31067.763657178053,11356.319686944833,1350,182,14084,8934,7718,300,0,120,28,16.803
Gen_Data_300_10,8450.68,60.07,7,32,34971.30867143888,11459.525094773227,1283,139,14105,8678,6944,300,0,120,32,14.91
