ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_500_1,14648.17,60.15,5,82,86585.18878771343,18954.150714957068,2248,309,23310,12940,10326,500,0,200,82,12.199
Gen_Data_500_2,14439.27,60.16,3,78,82771.39922091171,19189.765124900834,1911,260,23234,13423,11320,500,0,200,78,14.976
Gen_Data_500_3,14672.79,60.19,2,66,70746.04514247013,19256.75556638404,1914,168,23367,12538,9951,500,1,200,65,11.096
Gen_Data_500_4,14350.14,60.09,4,77,81729.00477340938,19163.707287993562,2136,368,23442,12825,10344,500,0,200,77,12.24
Gen_Data_500_5,14562.36,60.18,1,94,98710.35290000471,19309.102997448303,2170,406,23519,13327,11365,500,1,200,93,16.719
Gen_Data_500_6,14238.23,60.18,0,85,89675.72066695633,19265.288249662957,2130,374,23482,13606,11291,500,1,200,84,15.819
Gen_Data_500_7,14655.32,60.2,1,94,98492.16836420106,19285.840636921184,2047,412,23393,12655,9900,500,0,200,94,10.014
Gen_Data_500_8,14553.09,60.16,0,81,85655.35212388485,18979.331046149568,2253,326,23358,12840,10219,500,1,200,80,11.914
Gen_Data_500_9,14406.57,60.1,2,90,94678.95597800723,19221.848616162093,2300,369,23594,13743,11103,500,0,200,90,15.798
Gen_Data_500_10,14213.58,59.93,8,76,80719.89665514282,19139.271482335324,1945,174,23237,13743,10897,500,0,200,76,13.71
