ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_20_0.7_1_Run3,480.6,60.07,1,5,5169.2005116725295,1084.9639368394846,266,0,1431,392,496,12,1,8,4,6.667
Gen_Data_20_0.7_2_Run3,480.92,60.12,0,3,3170.0,1066.770199929022,174,0,1330,251,251,12,1,8,2,0.0
Gen_Data_20_0.7_3_Run3,480.63,60.08,2,0,218.02354920100925,1128.2867735752457,249,0,1479,467,545,12,0,8,0,6.667
Gen_Data_20_0.7_4_Run3,480.52,60.07,1,3,3170.0,1488.7974263666827,150,0,1729,480,480,12,1,8,2,0.0
Gen_Data_20_0.7_5_Run3,480.53,60.07,1,2,2188.3050847457625,1420.0677103323387,47,0,1559,420,469,12,0,8,2,2.778
Gen_Data_20_0.7_6_Run3,480.53,60.07,1,3,3170.0,1153.3574778203752,223,0,1465,370,370,12,0,8,3,0.0
Gen_Data_20_0.7_7_Run3,480.59,60.07,2,0,212.46320346320346,1324.7845471311057,201,0,1633,502,553,12,0,8,0,5.556
Gen_Data_20_0.7_8_Run3,480.58,60.07,0,3,3175.7971014492755,1263.29970390532,519,0,1870,415,455,12,1,8,2,3.333
Gen_Data_20_0.7_9_Run3,481.0,60.13,0,5,5150.0,1292.7041570286249,224,0,1595,370,370,12,1,8,4,0.0
Gen_Data_20_0.7_10_Run3,480.95,60.12,2,2,2205.98814229249,1164.1541857142943,183,0,1441,391,536,12,0,8,2,6.667
