ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_300_0.7_1_Run4,1200.67,0.0,0,2,5362.648528545416,14490.897765956832,567,77,16585,6424,7629,0,2,300,0,12.822,4.016666666666667,970,0,0
Gen_Data_300_0.7_2_Run4,1200.97,0.0,0,3,6258.965166138489,15070.596436230231,460,55,17033,6530,7782,0,3,300,0,12.143,4.173333333333333,683,0,0
Gen_Data_300_0.7_3_Run4,1200.86,0.0,0,0,3308.29189374248,14923.830469303772,636,47,17088,6607,7686,0,0,300,0,9.693,3.5966666666666667,1010,0,0
Gen_Data_300_0.7_4_Run4,1200.7,0.0,0,1,4230.9589257474,14908.512405394298,709,25,17149,6347,7324,0,1,300,0,11.207,3.256666666666667,1070,0,0
Gen_Data_300_0.7_5_Run4,1200.68,0.0,0,5,8340.896553168925,14914.19960227922,645,76,17065,6527,8465,0,5,300,0,15.689,6.46,1096,0,0
Gen_Data_300_0.7_6_Run4,1201.18,0.0,0,2,5266.703041350876,15102.793321440236,646,65,17266,6760,7901,0,2,300,0,10.355,3.8033333333333332,908,0,0
Gen_Data_300_0.7_7_Run4,1200.72,0.0,0,1,4320.144958376921,15324.832372415853,518,125,17362,6735,8234,0,1,300,0,12.967,4.996666666666667,735,0,0
Gen_Data_300_0.7_8_Run4,1200.96,0.0,0,1,4396.686266791403,14588.279540836642,950,164,17058,6751,8620,0,1,300,0,15.794,6.23,954,0,0
Gen_Data_300_0.7_9_Run4,1201.14,0.0,0,0,3238.1029655050497,14236.51354279164,629,81,16392,5831,6860,0,0,300,0,10.492,3.43,1184,0,0
Gen_Data_300_0.7_10_Run4,1200.97,0.0,0,0,3241.0076239590326,15247.038057509868,449,70,17207,6981,8091,0,0,300,0,11.337,3.7,1003,0,0
