ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_300_0.7_1_Run4,2027.97,6.76,15,65,67589.21053112521,11850.437419717768,7067,34,20160,5054,5656,0,0,300,65,7.008,2.006666666666667,5749,294,7066
Gen_Data_300_0.7_2_Run4,2108.47,7.03,9,71,73472.49127453251,11650.648415732656,7312,20,20160,4789,5332,0,0,300,71,5.323,1.81,5503,298,6144
Gen_Data_300_0.7_3_Run4,2002.01,6.67,7,62,64512.63611649894,11925.635039770163,6984,19,20155,5086,5519,0,0,300,62,6.473,1.4433333333333334,6041,297,6034
Gen_Data_300_0.7_4_Run4,1972.21,6.57,6,62,64605.77440032824,11879.153866994886,7017,8,20160,4957,5678,0,0,300,62,7.071,2.4033333333333333,5684,298,6005
Gen_Data_300_0.7_5_Run4,2070.79,6.9,16,66,68561.1812981348,11512.852843951778,7423,12,20160,4911,5444,0,0,300,66,7.118,1.7766666666666666,5479,299,6858
Gen_Data_300_0.7_6_Run4,1926.85,6.42,9,58,60546.33520745642,11670.155226906172,7232,16,20160,5067,5400,0,0,300,58,3.34,1.11,5225,296,5693
Gen_Data_300_0.7_7_Run4,2114.23,7.05,12,70,72410.2144235906,12025.47663112144,6929,2,20160,5124,5460,0,0,300,70,4.644,1.12,5877,300,6384
Gen_Data_300_0.7_8_Run4,2209.91,7.37,7,77,79369.22627688911,11303.521991141159,7686,9,20160,4804,5300,0,0,300,77,5.734,1.6533333333333333,5466,296,6592
Gen_Data_300_0.7_9_Run4,1954.32,6.51,13,57,59600.95804910278,11630.96821150558,7253,0,20160,4628,5001,0,0,300,57,5.068,1.2433333333333334,5730,299,6554
Gen_Data_300_0.7_10_Run4,2200.69,7.33,15,74,76363.74437767944,12322.722193810243,6649,16,20160,5167,5493,0,0,300,74,3.795,1.0866666666666667,5883,300,6012
