ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_300_0.7_1_Run4,1924.15,6.41,12,52,54655.45897748159,12420.68183905887,6417,1,20160,5500,5975,0,0,300,52,6.02,1.5833333333333333,4341,291,5953
Gen_Data_300_0.7_2_Run4,2044.02,6.81,6,64,66491.71512494594,12014.690589116544,6886,0,20160,5083,5407,0,0,300,64,4.749,1.08,4518,297,5209
Gen_Data_300_0.7_3_Run4,1828.46,6.09,6,48,50600.74717628971,12339.718956834065,6479,3,20159,5499,5808,0,0,300,48,4.126,1.03,3857,298,4944
Gen_Data_300_0.7_4_Run4,2084.44,6.95,9,63,65506.088438103434,11380.827892660038,7495,13,20160,4948,5419,0,0,300,63,4.376,1.57,3674,298,4863
Gen_Data_300_0.7_5_Run4,2023.06,6.74,14,57,59519.47487501464,11602.065946783348,7266,0,20160,5117,5396,0,0,300,57,4.127,0.93,3676,299,5949
Gen_Data_300_0.7_6_Run4,1805.55,6.02,16,47,49703.21336968252,12352.76477072829,6463,20,20160,5387,5907,0,0,300,47,4.897,1.7333333333333334,4444,300,5002
Gen_Data_300_0.7_7_Run4,2037.89,6.79,10,60,62516.92990190343,12314.07560149806,6555,10,20160,5294,5655,0,0,300,60,5.522,1.2033333333333334,4250,300,5412
Gen_Data_300_0.7_8_Run4,2164.71,7.21,15,66,68435.89677327896,12231.302764687282,6671,0,20160,5231,5560,0,0,300,66,4.026,1.0966666666666667,4389,296,5307
Gen_Data_300_0.7_9_Run4,1874.22,6.25,10,49,51564.69496943408,11940.825429585575,6884,4,20160,4977,5143,0,0,300,49,2.832,0.5533333333333333,3824,300,5146
Gen_Data_300_0.7_10_Run4,2095.97,6.99,13,64,66504.3804712303,12681.757741671343,6215,20,20160,5535,6030,0,0,300,64,5.111,1.65,4551,299,5062
