ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_300_0.7_1_Run4,2036.64,6.48,9,52,54688.852095867376,11022.604103967782,7863,7,20160,5530,6036,0,0,300,52,7.499,1.6866666666666668,2492,294,5393
Gen_Data_300_0.7_2_Run4,2007.81,6.37,9,53,55583.32884536018,11137.61292761242,7764,5,20160,5306,5676,0,0,300,53,4.16,1.2333333333333334,2749,298,4834
Gen_Data_300_0.7_3_Run4,1939.72,6.18,9,46,48680.981126254286,11527.72486338486,7325,25,20155,5702,6080,0,0,300,46,5.79,1.26,2651,300,4558
Gen_Data_300_0.7_4_Run4,1959.77,6.25,6,50,52704.33335905558,10939.163957050685,7922,13,20160,5327,5936,0,0,300,50,6.478,2.03,2528,298,4959
Gen_Data_300_0.7_5_Run4,2324.37,7.38,5,69,71404.2344198039,10502.309123772582,8476,8,20160,4951,5200,0,0,300,69,2.812,0.83,2379,299,5183
Gen_Data_300_0.7_6_Run4,1947.48,6.21,17,46,48652.91371193477,11074.503652239908,7793,7,20160,5473,5845,0,0,300,46,4.416,1.24,2469,300,4695
Gen_Data_300_0.7_7_Run4,2136.75,6.79,12,60,62472.3549237122,11229.637548778186,7698,0,20160,5457,5689,0,0,300,60,3.348,0.7733333333333333,2568,300,4518
Gen_Data_300_0.7_8_Run4,2325.94,7.37,11,69,71396.00186566889,11181.0045757994,7786,9,20160,5225,5498,0,0,300,69,2.634,0.91,2695,297,4779
Gen_Data_300_0.7_9_Run4,1854.08,5.93,13,44,46632.978940547786,10679.429926377668,8180,0,20160,5067,5210,0,0,300,44,2.398,0.4766666666666667,2338,300,4423
Gen_Data_300_0.7_10_Run4,2192.58,6.97,18,62,64521.580790738604,11382.338851171136,7561,0,20160,5671,6143,0,0,300,62,5.353,1.5733333333333333,2490,300,4784
