ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_20_0.9_1,3.44,0.43,1,4,4160.0,826.7483022875033,1265,0,2174,151,151,12,3,8,1,0.0
Gen_Data_20_0.9_2,3.66,0.46,3,3,3174.814814814815,1167.0524482488966,1281,0,2539,259,272,12,1,8,2,2.5
Gen_Data_20_0.9_3,4.61,0.58,1,2,2180.0,1074.8454050558535,816,0,1989,257,257,12,0,8,2,0.0
Gen_Data_20_0.9_4,3.76,0.47,0,1,1190.0,1155.054215877935,829,0,2085,294,294,12,1,8,0,0.0
Gen_Data_20_0.9_5,2.61,0.33,0,8,8120.0,795.5294363665541,1366,0,2224,87,87,12,5,8,3,0.0
Gen_Data_20_0.9_6,4.21,0.53,2,2,2186.7380952380954,895.0676532484108,872,0,2218,243,257,12,1,8,1,3.125
Gen_Data_20_0.9_7,3.86,0.48,0,0,200.0,1248.6961211247424,1141,0,2494,264,264,12,0,8,0,0.0
Gen_Data_20_0.9_8,5.89,0.74,2,1,1190.0,1038.9251308022576,883,0,2379,221,221,12,0,8,1,0.0
Gen_Data_20_0.9_9,3.21,0.4,1,2,2180.0,1077.9163080422156,1216,0,2391,124,124,12,0,8,2,0.0
Gen_Data_20_0.9_10,3.46,0.43,0,5,5150.0,1022.7329994597362,835,0,1936,237,237,12,1,8,4,0.0
