ScenarioName,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_300_1,7460.652,58.726,30.8,42.0,44797.46355983854,11846.960588100346,435.6,22.8,13595.6,5388.6,6262.0,180.0,1.0,120.0,41.0,12.765200000000002
Gen_Data_300_2,7529.802000000001,59.25599999999999,28.0,32.2,35102.87697737454,11684.128595112492,562.8,19.0,13600.2,5280.0,6234.4,180.0,0.0,120.0,32.2,13.0036
Gen_Data_300_3,7533.616,59.574,30.2,40.6,43573.0649466657,11788.246005638106,375.2,41.8,13474.8,5697.2,7312.0,180.0,0.4,120.0,40.2,20.379200000000004
Gen_Data_300_4,7474.644,59.062,29.2,36.4,39314.81460507536,11776.663677929388,335.8,21.2,13450.6,5295.2,6482.8,180.0,0.0,120.0,36.4,15.6238
Gen_Data_300_5,7577.517999999999,59.775999999999996,25.2,41.0,43815.26591582943,11797.907494806906,360.4,15.8,13473.2,5539.2,6571.4,180.0,0.0,120.0,41.0,13.597800000000001
Gen_Data_300_6,7590.0419999999995,59.886,28.2,40.0,42838.17745973924,11914.21665090515,261.2,53.4,13497.2,5623.2,6668.0,180.0,0.0,120.0,40.0,14.647199999999998
Gen_Data_300_7,7548.736,59.653999999999996,24.2,45.2,48026.88870425943,11910.253498749853,364.6,31.0,13570.2,5842.4,7047.8,180.0,1.0,120.0,44.2,16.6062
Gen_Data_300_8,7585.32,59.66600000000001,22.2,51.4,54107.33537489164,11997.117374977806,272.0,26.6,13527.4,5559.4,6478.6,180.0,0.0,120.0,51.4,12.973000000000003
Gen_Data_300_9,7506.2339999999995,59.138,22.6,50.8,53585.09544182055,12054.4543409433,255.6,33.2,13567.2,5605.0,6864.6,180.0,2.0,120.0,48.8,15.662799999999999
Gen_Data_300_10,7605.861999999999,59.624,27.8,51.2,53975.77475657724,11845.98946604758,308.0,36.0,13416.6,5365.0,6538.8,180.0,1.0,120.0,50.2,14.837599999999998
