BaseScenario,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean,ExcessRideTimePrServicedRequest_mean,TotalEmptyRelocationTime_mean,TotalNumberOfRequestsOverlapIdleVehicle_mean,TotalDriveTimeToNearestIdleVehicle_mean
Gen_Data_300_0.7_1,1201.0500000000002,0.0,0.0,2.75,6105.524079918698,14497.164243610452,536.25,46.0,16547.25,6387.25,7729.75,0.0,2.75,300.0,0.0,13.117750000000001,4.475,922.5,0.0,0.0
Gen_Data_300_0.7_2,1201.0325,0.0,0.0,4.25,7551.942732636094,14948.88485507459,526.5,54.75,16970.0,6517.0,7940.75,0.0,4.25,300.0,0.0,13.175,4.745833333333333,840.25,0.0,0.0
Gen_Data_300_0.7_3,1200.96,0.0,0.0,0.25,3520.617357358824,14925.014658989838,555.75,44.5,17003.75,6605.75,7713.25,0.0,0.25,300.0,0.0,10.652000000000001,3.6916666666666664,963.0,0.0,0.0
Gen_Data_300_0.7_4,1201.0600000000002,0.0,0.0,1.25,4481.58104775135,14972.144860357042,704.0,36.25,17204.0,6327.75,7355.25,0.0,1.25,300.0,0.0,10.3825,3.425,916.25,0.0,0.0
Gen_Data_300_0.7_5,1200.9075,0.0,0.0,4.5,7841.689571925086,14850.832963518005,696.0,97.5,17051.75,6520.5,8233.5,0.0,4.5,300.0,0.0,15.197000000000001,5.71,1102.5,0.0,0.0
Gen_Data_300_0.7_6,1201.19,0.0,0.0,2.0,5230.615687013311,15029.436082590464,515.0,75.5,17054.5,6742.5,7786.0,0.0,2.0,300.0,0.0,9.98425,3.478333333333333,825.0,0.0,0.0
Gen_Data_300_0.7_7,1201.045,0.0,0.0,1.0,4262.763980276966,15148.067288794779,616.5,106.0,17285.5,6726.75,7972.75,0.0,1.0,300.0,0.0,11.3125,4.153333333333333,811.5,0.0,0.0
Gen_Data_300_0.7_8,1201.0149999999999,0.0,0.0,1.25,4629.30641356699,14865.780005335462,740.0,131.0,17132.25,6741.25,8460.0,0.0,1.25,300.0,0.0,14.82675,5.729166666666667,837.5,0.0,0.0
Gen_Data_300_0.7_9,1200.9125000000001,0.0,0.0,0.0,3230.731103531208,14120.83507871395,689.75,43.5,16329.75,5831.0,6803.5,0.0,0.0,300.0,0.0,9.853750000000002,3.2416666666666667,1150.5,0.0,0.0
Gen_Data_300_0.7_10,1200.935,0.0,0.0,0.0,3280.6240064263825,14930.278321402293,602.5,93.25,17047.75,6981.0,8186.25,0.0,0.0,300.0,0.0,12.454,4.0175,981.25,0.0,0.0
