DataSize,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
20,5.691999999999999,0.7110000000000001,1.5,4.1,4259.0,984.7123457392521,799.9,0.0,1939.9,192.5,192.5,12.0,2.0,8.0,2.1,0.0
100,361.89799999999997,9.048,6.7,2.6,3585.2188096355776,4444.439159534503,3215.8,0.6,8162.4,1230.8,1267.7,60.0,0.3,40.0,2.3,0.8254000000000001
300,1199.540909090909,9.997272727272728,8.818181818181818,11.181818181818182,14101.941806537645,12273.115483061845,11325.181818181818,0.5454545454545454,25075.090909090908,3752.0,3848.090909090909,180.0,0.18181818181818182,120.0,11.0,1.0133636363636365
500,2030.22,10.152,8.2,19.9,24763.118535075926,20248.982764031847,18092.6,0.7,40800.4,6378.7,6574.8,300.0,0.6,200.0,19.3,1.1463999999999999
