ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_300_0.5_1_Run4,2380.45,19.83,14,27,29874.465351909395,11904.943082375072,934,16,14221,5111,5750,180,0,120,27,9.655,2.13,1785,34,718
Gen_Data_300_0.5_2_Run4,2373.63,19.78,3,35,37957.57906429389,12370.637304077236,608,48,14316,5976,7329,180,0,120,35,16.435,4.51,1706,35,722
Gen_Data_300_0.5_3_Run4,2395.22,19.95,15,41,43717.99020282277,12235.433697586934,666,3,14220,5697,6291,180,0,120,41,8.87,1.98,1628,39,1029
Gen_Data_300_0.5_4_Run4,2352.91,19.6,16,24,26947.697201529176,11950.623755267668,851,49,14198,5568,6324,180,0,120,24,10.523,2.52,1789,39,1071
Gen_Data_300_0.5_5_Run4,2406.45,20.05,10,36,38740.00934531598,12117.917148552946,915,20,14368,5391,5836,180,0,120,36,5.291,1.4833333333333334,1909,45,1429
Gen_Data_300_0.5_6_Run4,2394.5,19.95,15,30,32864.41934142274,11843.691918235842,1007,28,14227,5301,5993,180,0,120,30,9.233,2.3066666666666666,1663,33,898
Gen_Data_300_0.5_7_Run4,2401.06,20.0,9,48,50672.69815825945,12220.105284639565,746,56,14252,5502,6323,180,0,120,48,9.32,2.736666666666667,1618,45,1211
Gen_Data_300_0.5_8_Run4,2406.06,20.05,8,47,49769.32569332005,12109.022141093643,878,30,14283,6147,7276,180,0,120,47,14.763,3.763333333333333,1840,27,498
Gen_Data_300_0.5_9_Run4,2401.28,20.01,11,34,36879.074467775994,12157.082927217098,720,30,14240,5922,6882,180,0,120,34,13.39,3.2,1446,35,762
Gen_Data_300_0.5_10_Run4,2388.55,19.9,12,32,34909.621276558886,11843.652028533412,1184,38,14398,5573,6667,180,0,120,32,12.206,3.6466666666666665,1677,41,1085
