ScenarioName,TotalCost,nTaxi
Gen_Data_100_1,14934.954454337792,14
Gen_Data_100_2,8063.865578007682,7
Gen_Data_100_3,18924.15239030285,18
Gen_Data_100_4,12945.160689397315,12
Gen_Data_100_5,10926.166405737526,10
Gen_Data_100_6,13950.65670084833,13
Gen_Data_100_7,13983.388377266405,13
Gen_Data_100_8,5145.0374845298975,4
Gen_Data_100_9,11983.585062570544,11
Gen_Data_100_10,16975.98068758294,16
