ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_500_0.5_1_Run2,11945.4,59.73,22,47,51815.03073849145,20452.784105855804,1275,53,24041,9903,11167,300,0,200,47,10.559
Gen_Data_500_0.5_2_Run2,11809.64,59.05,23,70,74579.63241882937,20522.37197051468,1314,50,24041,9376,10557,300,0,200,70,9.886
Gen_Data_500_0.5_3_Run2,12024.32,60.12,17,49,53835.52486958917,20163.242854937376,1681,10,24151,9174,10502,300,0,200,49,10.682
Gen_Data_500_0.5_4_Run2,12019.95,60.1,20,47,51869.17897831477,20381.48173048233,1510,37,24206,10088,11598,300,0,200,47,13.06
Gen_Data_500_0.5_5_Run2,12006.73,60.03,27,34,39007.06134554681,20306.303101751364,1579,9,24254,9755,11400,300,2,200,32,12.612
Gen_Data_500_0.5_6_Run2,11971.73,59.86,20,43,47760.298706300884,20176.88390383964,1631,18,24161,8923,9822,300,0,200,43,8.296
Gen_Data_500_0.5_7_Run2,11918.32,59.59,12,62,66586.32729748143,20246.526546732162,1431,14,23927,8659,9452,300,0,200,62,6.705
Gen_Data_500_0.5_8_Run2,11996.2,59.98,25,57,61654.47555331249,20692.375130867553,1207,37,24146,9315,10372,300,0,200,57,8.396
Gen_Data_500_0.5_9_Run2,11949.56,59.75,27,42,46798.74924776955,20196.65350343392,1464,29,23985,9384,10186,300,0,200,42,7.83
Gen_Data_500_0.5_10_Run2,11988.94,59.94,22,55,59638.14134235626,20300.553443609533,1669,15,24257,9456,10285,300,0,200,55,8.109
