BaseScenario,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_500_0.7_1,1202.1000000000001,0.0,0.0,0.0,5001.600353670151,26172.154918703338,184.66666666666666,0.0,28896.666666666668,10648.0,10656.666666666666,300.0,0.0,200.0,0.0,0.142
Gen_Data_500_0.7_2,1201.62,0.0,0.0,0.0,5007.103372179743,26336.545253974182,377.6666666666667,0.0,29258.666666666668,11288.0,11326.0,300.0,0.0,200.0,0.0,0.5703333333333334
Gen_Data_500_0.7_3,1201.56,0.0,0.0,0.0,5050.444888075974,26105.10427031576,406.3333333333333,0.0,29053.333333333332,11058.0,11291.0,300.0,0.0,200.0,0.0,1.9989999999999999
Gen_Data_500_0.7_4,1201.9499999999998,0.0,0.0,0.0,5009.172038534816,25766.324319573712,228.0,0.0,28538.333333333332,10890.0,10936.666666666666,300.0,0.0,200.0,0.0,0.6296666666666666
Gen_Data_500_0.7_5,1201.4933333333336,0.0,0.0,0.0,4999.999999999757,26204.545002901603,338.6666666666667,0.0,29084.0,10628.0,10628.0,300.0,0.0,200.0,0.0,0.0
Gen_Data_500_0.7_6,1201.8733333333332,0.0,0.0,1.0,6033.859918642188,24753.483152867586,357.0,0.6666666666666666,27646.666666666668,10483.0,10620.666666666666,300.0,1.0,200.0,0.0,1.3346666666666664
Gen_Data_500_0.7_7,1201.9866666666667,0.0,0.0,0.0,5002.648015811767,26019.542022674363,380.0,0.0,28940.0,10704.0,10719.333333333334,300.0,0.0,200.0,0.0,0.12433333333333334
Gen_Data_500_0.7_8,1201.5366666666666,0.0,0.0,0.0,5010.558895472327,25695.40423548323,330.3333333333333,0.0,28568.333333333332,10741.0,10786.0,300.0,0.0,200.0,0.0,0.592
Gen_Data_500_0.7_9,1201.9266666666665,0.0,0.0,0.0,5003.762382163404,25280.584686908445,395.6666666666667,0.0,28220.0,10472.0,10485.666666666666,300.0,0.0,200.0,0.0,0.19566666666666666
Gen_Data_500_0.7_10,1202.1233333333332,0.0,0.0,0.0,5001.145068309922,26328.97214982931,197.0,0.0,29082.0,11291.0,11298.333333333334,300.0,0.0,200.0,0.0,0.10333333333333333
