ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_20_1,4.68,0.59,1,4,4171.0,1583.8982874571225,194,0,1858,500,372,20,0,8,4,4.167
Gen_Data_20_2,17.17,2.15,0,4,4163.0,1190.0502399363538,640,0,1912,542,324,20,2,8,2,2.778
Gen_Data_20_3,13.55,1.69,1,3,3181.0204081632655,1219.8596356262483,314,54,1622,510,373,20,3,8,0,0.0
Gen_Data_20_4,10.89,1.36,0,2,2184.5238095238096,1357.3039339699403,363,0,1815,514,368,20,1,8,1,4.167
Gen_Data_20_5,13.22,1.65,1,5,5175.527728085868,1424.7124400299022,305,45,1808,553,529,20,1,8,4,4.167
Gen_Data_20_6,4.79,0.6,1,2,2190.285714285714,1606.8788793651938,147,0,1844,548,395,20,0,8,2,4.167
Gen_Data_20_7,4.93,0.62,1,5,5153.155241935484,1340.4617993981287,563,0,1981,439,315,20,2,8,3,3.333
Gen_Data_20_8,5.44,0.68,0,3,3177.4545454545455,1436.4301559260666,290,28,1815,513,440,20,2,8,1,8.333
Gen_Data_20_9,4.46,0.56,1,3,3207.494651262302,1522.8687978330468,273,0,1881,571,502,20,2,8,1,8.333
Gen_Data_20_10,5.0,0.62,2,4,4175.73972122381,1348.2553325041126,444,0,1875,462,434,20,2,8,2,15.278
