ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_300_1,3460.88,20.05,14,1,4018.5980566721846,15075.153492745156,2066,2,18660,5780,5927,180,0,120,1,1.979
Gen_Data_300_2,3991.88,20.07,6,1,4041.4610712716435,15811.405644363414,1554,15,18879,6875,7155,180,0,120,1,4.205
Gen_Data_300_3,3372.63,20.07,17,1,4168.127659776928,15631.589429152047,1256,19,18418,6775,7540,180,0,120,1,8.51
Gen_Data_300_4,3266.96,20.05,10,0,3026.6594527415587,15688.784247366311,1698,0,18915,6297,6420,180,0,120,0,1.753
Gen_Data_300_5,3515.83,20.05,18,4,7036.621275057842,15443.844706847514,1485,59,18425,6451,6903,180,0,120,4,3.041
Gen_Data_300_6,3910.21,20.09,8,1,4003.9788062248645,15610.841103496898,956,11,18075,6204,6282,180,0,120,1,1.399
Gen_Data_300_7,4008.24,20.08,18,0,3120.178054456845,15829.093013346679,1317,42,18673,7008,7598,180,0,120,0,6.032
Gen_Data_300_8,3414.64,20.06,14,0,3097.100447045855,15627.705518890794,1034,14,18181,7495,7925,180,0,120,0,5.717
Gen_Data_300_9,3422.29,20.05,10,0,3044.834960630018,15229.86414390811,1403,4,18162,6723,6985,180,0,120,0,3.914
Gen_Data_300_10,3440.39,20.06,20,3,6046.103001901087,15488.239601920173,1498,9,18513,6467,6855,180,0,120,3,3.968
