ScenarioName,TotalCost,nTaxi
Gen_Data_300_1,9297.73754464574,6
Gen_Data_300_2,15297.531806228733,12
Gen_Data_300_3,9366.685112059044,6
Gen_Data_300_4,4209.088513542332,1
Gen_Data_300_5,7223.964817366592,4
Gen_Data_300_6,30179.405092633417,27
Gen_Data_300_7,8424.360393580055,5
Gen_Data_300_8,4156.4399722340295,1
Gen_Data_300_9,8434.831899348788,5
Gen_Data_300_10,4218.4929278438585,1
