ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_100_0.7_1,380.51,9.46,6,5,6046.839177917145,5283.884375339664,1684,0,7455,2201,2596,60,2,40,3,13.165
Gen_Data_100_0.7_4,384.11,9.6,5,6,6970.159986966439,4660.534072391038,1743,0,6886,1715,1872,60,2,40,4,6.205
Gen_Data_100_0.7_7,386.81,9.67,10,3,3981.9593173756984,4808.6306121873695,2083,0,7391,2039,2087,60,0,40,3,3.165
Gen_Data_100_0.7_2,392.18,9.8,7,7,7998.601071347806,5005.9845541161985,2190,6,7677,2022,2366,60,1,40,6,6.065
Gen_Data_100_0.7_9,385.52,9.64,10,5,5977.063250297448,5012.704494650243,2427,0,7917,2107,2252,60,0,40,5,4.216
Gen_Data_100_0.7_8,389.39,9.73,13,6,6976.692767208896,4859.329554592888,2012,0,7353,1732,1872,60,0,40,6,2.951
Gen_Data_100_0.7_6,389.91,9.75,6,6,6952.858352675956,4763.233345829426,2437,0,7678,1752,1822,60,4,40,2,3.72
Gen_Data_100_0.7_1,395.94,9.9,9,6,7025.124551438903,4999.3296467560485,1769,27,7256,2192,2505,60,2,40,4,11.711
Gen_Data_100_0.7_10,400.79,10.02,12,12,12895.93811891268,4855.89941491745,2377,0,7691,1891,1972,60,3,40,9,3.403
Gen_Data_100_0.7_5,391.9,9.8,11,9,10005.017287095578,4958.84224024646,2490,0,7907,2009,2446,60,0,40,9,9.016
