ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_300_1,7208.61,60.07,13,34,36869.48302951654,10344.773281897771,2367,214,14056,7415,5792,300,0,120,34,9.203
Gen_Data_300_2,7208.52,60.07,3,38,41005.21634592179,10824.451515853823,2079,271,14223,8538,7632,300,0,120,38,18.031
Gen_Data_300_3,7208.31,60.07,9,46,48901.12595316288,10500.642616252779,2347,322,14127,8086,7236,300,0,120,46,16.956
Gen_Data_300_4,7207.77,60.06,11,36,39011.46681852697,10344.837291432576,2353,285,14037,8152,6626,300,0,120,36,15.062
Gen_Data_300_5,7208.12,60.07,12,38,40851.13064149289,11112.627715661061,1856,122,14281,7994,6465,300,0,120,38,12.262
Gen_Data_300_6,7208.41,60.07,9,41,43935.19716750662,10559.118074702243,1890,196,13756,7503,6521,300,0,120,41,16.919
Gen_Data_300_7,7208.28,60.07,2,67,69715.14008842628,10182.93290486553,2695,323,14064,7636,6502,300,0,120,67,16.43
Gen_Data_300_8,7208.77,60.07,7,56,58835.70294818455,10673.33383465979,2185,226,14099,8180,7477,300,0,120,56,18.653
Gen_Data_300_9,7208.73,60.07,5,47,49933.23929099023,10673.513428351067,2068,318,14035,8044,7067,300,0,120,47,16.914
Gen_Data_300_10,7208.4,60.07,8,45,47894.05086573575,10369.05291737215,2347,283,14006,7931,6549,300,0,120,45,13.492
