BaseScenario,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_300_0.7_1,670.1566666666666,2.236666666666667,12.0,51.666666666666664,54243.19648791916,14315.158997442457,3305.6666666666665,0.6666666666666666,18936.0,5407.0,5744.666666666667,0.0,0.0,300.0,51.666666666666664,4.5809999999999995
Gen_Data_300_0.7_2,635.64,2.1166666666666667,7.0,65.33333333333333,67806.40800276579,14238.725708588283,3344.3333333333335,0.0,18814.0,5022.333333333333,5459.333333333333,0.0,0.0,300.0,65.33333333333333,4.655666666666668
Gen_Data_300_0.7_3,546.1133333333333,1.82,6.0,53.0,55551.308600895725,14504.8054017708,3380.0,0.0,19189.0,5417.0,5632.0,0.0,0.0,300.0,53.0,3.358
Gen_Data_300_0.7_4,551.0733333333334,1.8333333333333333,8.0,55.0,57549.66031271712,14566.468668756183,3220.0,0.0,19086.0,5228.0,5613.0,0.0,0.0,300.0,55.0,4.137
Gen_Data_300_0.7_5,610.24,2.0366666666666666,12.0,58.0,60527.10243392783,14175.687218025842,3618.0,0.0,19065.0,5092.0,5427.0,0.0,0.0,300.0,58.0,4.154
Gen_Data_300_0.7_6,570.9433333333333,1.906666666666667,10.0,44.0,46673.47184548172,14363.42827108027,3123.0,0.0,18823.0,5607.0,5927.0,0.0,0.0,300.0,44.0,4.394
Gen_Data_300_0.7_7,560.5666666666667,1.8699999999999999,9.0,65.0,67390.72569465541,14605.282556870276,2925.0,0.0,18773.0,5421.0,5575.0,0.0,0.0,300.0,65.0,2.376
Gen_Data_300_0.7_8,559.28,1.8666666666666665,7.0,62.0,64483.12807311403,14324.446737381162,3351.0,0.0,18929.0,5340.0,5614.0,0.0,0.0,300.0,62.0,3.503
Gen_Data_300_0.7_9,565.2333333333335,1.8833333333333335,8.0,46.0,48665.48363263961,13947.411093898716,3738.0,0.0,19023.0,4856.0,5263.0,0.0,0.0,300.0,46.0,4.824
Gen_Data_300_0.7_10,555.92,1.8533333333333335,19.0,57.0,59512.03476109618,14705.732496214516,3349.0,0.0,19332.0,5481.0,5717.0,0.0,0.0,300.0,57.0,2.606
