BaseScenario,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_100_0.5_1,116.85666666666667,0.0,0.0,26.0,26847.469240117058,3847.4268755554162,355.0,107.0,4574.0,2257.0,2137.0,0.0,26.0,100.0,0.0,16.046
Gen_Data_100_0.5_2,143.41666666666666,0.0,0.0,19.0,19949.462954899584,4126.145596440063,206.66666666666666,23.333333333333332,4750.666666666667,2276.0,2394.6666666666665,0.0,19.0,100.0,0.0,16.529999999999998
Gen_Data_100_0.5_3,118.45,0.0,0.0,22.0,22909.577921461678,3930.3430891559306,271.3333333333333,63.666666666666664,4596.0,2158.0,1992.6666666666667,0.0,22.0,100.0,0.0,14.361333333333334
Gen_Data_100_0.5_4,192.21333333333334,0.0,0.0,23.666666666666668,24583.678314543362,3853.623861395264,291.0,14.666666666666666,4531.666666666667,2374.0,2199.0,0.0,23.666666666666668,100.0,0.0,15.823333333333332
Gen_Data_100_0.5_5,109.59666666666665,0.0,0.0,15.333333333333334,16320.809730185441,3787.7166928158827,285.6666666666667,6.666666666666667,4506.333333333333,1977.0,2064.0,0.0,15.333333333333334,100.0,0.0,17.223
Gen_Data_100_0.5_6,94.46333333333332,0.0,0.0,24.0,24902.638554552603,3993.5243468961576,276.0,3.0,4654.0,2275.0,2224.0,0.0,24.0,100.0,0.0,18.704
Gen_Data_100_0.5_7,106.18666666666665,0.0,0.0,20.0,20974.582589858925,3804.7918929188963,192.0,18.0,4402.333333333333,1925.0,1992.3333333333333,0.0,20.0,100.0,0.0,16.656999999999996
Gen_Data_100_0.5_8,153.41666666666666,0.0,0.0,19.0,19934.1290041917,4032.680967725639,236.66666666666666,15.333333333333334,4682.333333333333,2140.0,2025.3333333333333,0.0,19.0,100.0,0.0,13.147666666666666
Gen_Data_100_0.5_9,121.04666666666667,0.0,0.0,20.0,20932.07727182299,3926.468362398296,245.0,45.666666666666664,4577.333333333333,2169.0,2002.3333333333333,0.0,20.0,100.0,0.0,12.990333333333334
Gen_Data_100_0.5_10,93.86666666666667,0.0,0.0,22.0,22895.385729360685,3933.2684487795036,274.0,69.0,4602.0,1940.0,1672.0,0.0,22.0,100.0,0.0,11.116
