BaseScenario,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_100_0.5_1,63.843333333333334,0.64,2.0,54.0,54539.530502187765,3825.7331612717294,1013.0,0.0,5094.0,1117.0,1321.0,0.0,0.0,100.0,54.0,10.407
Gen_Data_100_0.5_2,65.98666666666666,0.66,0.0,47.0,47548.75,4053.1333802265412,734.0,0.0,5084.0,1123.0,1168.0,0.0,0.0,100.0,47.0,1.333
Gen_Data_100_0.5_3,71.91000000000001,0.7166666666666667,3.0,49.0,49560.931235431235,4006.0564320636363,794.0,0.0,5083.0,1182.0,1291.0,0.0,0.0,100.0,49.0,5.524
Gen_Data_100_0.5_4,64.73,0.65,3.0,51.0,51512.17562724013,4176.39065549345,790.0,0.0,5237.0,1095.0,1198.0,0.0,0.0,100.0,51.0,4.889
Gen_Data_100_0.5_5,65.95,0.6566666666666667,1.0,49.0,49539.987012987,3969.589371232714,839.0,0.0,5095.0,1047.0,1138.0,0.0,0.0,100.0,49.0,5.444
Gen_Data_100_0.5_6,69.14999999999999,0.6933333333333334,1.0,57.0,57436.13636363636,3914.8847791488165,1014.0,0.0,5172.0,1061.0,1088.0,0.0,0.0,100.0,57.0,1.333
Gen_Data_100_0.5_7,67.51333333333334,0.6766666666666667,0.0,52.0,52480.0,3840.784174545303,906.0,0.0,5024.0,880.0,880.0,0.0,0.0,100.0,52.0,0.0
Gen_Data_100_0.5_8,66.42333333333333,0.66,2.0,49.0,49520.666666666664,3888.177943667745,1041.0,0.0,5215.0,1002.0,1018.0,0.0,0.0,100.0,49.0,1.333
Gen_Data_100_0.5_9,60.949999999999996,0.6066666666666666,0.0,48.0,48565.87341269841,4178.402767219937,737.0,0.0,5210.0,1090.0,1261.0,0.0,0.0,100.0,48.0,7.037
Gen_Data_100_0.5_10,69.96333333333332,0.7000000000000001,0.0,51.0,51511.74465240641,3801.5623754608587,1110.0,0.0,5198.0,883.0,923.0,0.0,0.0,100.0,51.0,2.667
