BaseScenario,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_100_0.5_1,67.32666666666667,0.6733333333333333,3.0,44.0,44607.08832565284,3520.2176709738346,1300.0,0.0,5125.0,1189.0,1280.0,0.0,0.0,100.0,44.0,3.73
Gen_Data_100_0.5_2,69.73666666666666,0.6966666666666667,0.0,41.0,41608.75,3512.6060991472955,1296.0,0.0,5129.0,1200.0,1245.0,0.0,0.0,100.0,41.0,1.333
Gen_Data_100_0.5_3,63.613333333333344,0.6366666666666667,0.0,43.0,43586.4474393531,3574.2464238289963,1213.0,0.0,5102.0,1311.0,1374.0,0.0,0.0,100.0,43.0,2.444
Gen_Data_100_0.5_4,72.88333333333333,0.73,2.0,45.0,45556.262626262636,3394.9341089278246,1417.0,0.0,5112.0,1271.0,1301.0,0.0,0.0,100.0,45.0,2.286
Gen_Data_100_0.5_5,71.19,0.7133333333333334,1.0,36.0,36683.04606348468,3569.92371483506,1224.0,0.0,5140.0,1222.0,1353.0,0.0,0.0,100.0,36.0,6.111
Gen_Data_100_0.5_6,74.86,0.7466666666666667,5.0,40.0,40639.21604441074,3797.1104012044902,1033.0,0.0,5161.0,1250.0,1397.0,0.0,0.0,100.0,40.0,7.444
Gen_Data_100_0.5_7,67.89333333333333,0.6766666666666667,2.0,36.0,36647.5,3517.1365823125293,1107.0,0.0,4973.0,1138.0,1152.0,0.0,0.0,100.0,36.0,1.111
Gen_Data_100_0.5_8,70.25333333333333,0.7033333333333333,2.0,37.0,37680.43347693699,3510.228002334339,1375.0,0.0,5227.0,1298.0,1415.0,0.0,0.0,100.0,37.0,6.582
Gen_Data_100_0.5_9,64.08666666666666,0.64,0.0,38.0,38645.55172413793,3668.7468858119955,1069.0,0.0,5083.0,1149.0,1187.0,0.0,0.0,100.0,38.0,2.667
Gen_Data_100_0.5_10,69.35666666666667,0.6966666666666667,2.0,42.0,42586.818181818184,3376.9011858644117,1542.0,0.0,5242.0,1190.0,1202.0,0.0,0.0,100.0,42.0,1.333
