ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_300_0.5_1_Run2,7109.88,59.25,40,16,19003.073948031037,11995.233245605808,1304,0,14731,5932,6545,180,0,120,16,10.568
Gen_Data_300_0.5_2_Run2,7189.35,59.91,33,10,13167.561947195223,12000.995389523938,562,52,14027,6156,7455,180,0,120,10,15.483
Gen_Data_300_0.5_3_Run2,7179.31,59.83,35,14,17088.541425624695,12022.671433294392,495,34,13964,5760,6797,180,0,120,14,11.28
Gen_Data_300_0.5_4_Run2,7047.61,58.73,31,18,21078.209996133675,11617.26172840095,873,40,13936,5883,7003,180,0,120,18,13.01
Gen_Data_300_0.5_5_Run2,7097.02,59.14,33,11,14112.034827742218,12184.314675095913,930,14,14568,6267,7381,180,0,120,11,11.904
Gen_Data_300_0.5_6_Run2,7110.74,59.26,30,12,15139.91826147943,12376.406399645397,521,22,14360,5905,7021,180,0,120,12,12.972
Gen_Data_300_0.5_7_Run2,7146.74,59.56,36,14,17147.999555610557,12285.566806818155,500,48,14235,6653,7921,180,0,120,14,14.412
Gen_Data_300_0.5_8_Run2,7134.81,59.46,34,9,12078.553729000923,11837.069144805355,628,17,13954,5910,6694,180,0,120,9,10.083
Gen_Data_300_0.5_9_Run2,7159.68,59.66,29,17,20013.11722133388,12128.780540284772,757,15,14309,6062,6927,180,0,120,17,9.985
Gen_Data_300_0.5_10_Run2,7206.94,60.06,34,13,16043.769441755554,11954.940753191437,541,50,13945,5969,6766,180,1,120,12,11.792
